title,wikipedia,wikidata,subject
RE:Asia 12,,Q21450284,
RE:Ἀσίχωνος,,Q21468118,
RE:Ἀσιὰς φυλή,,Q21468122,
RE:Asia 5,,Q21450273,
RE:Himelco,,Q21404540,
RE:Asia 7,,Q21450276,
RE:Ἀσκανία λίμνη 1,,Q21470276,
RE:Askaphos,,Q21470279,
RE:Asiaticus 6,,Q21468113,
RE:Asia 11,,Q21450283,
RE:Asiaticus 1,,Q21468108,
RE:Chronica Imperialia,,Q21403391,
RE:Asiaticus 7,,Q21468114,
RE:Asia 8,,Q21450277,
RE:Aseatas,,Q21450266,
RE:Asiacae,,Q21450261,
RE:Asdara,,Q21288336,
RE:Aruseius 2,,Q21329122,
RE:Aruseius 1,,Q21329121,
RE:Arx 1,,Q21329132,
RE:Rusticiana 1,,Q21329137,
RE:Arvum primum,,Q21329131,
RE:As,,Q21450263,
RE:Baios,,Q21404532,
RE:Arusio,,Q21329127,
RE:Asdingi,,Q21288337,
RE:Arusaces,,Q21329120,
RE:Arusnatium pagus,,Q21329128,
RE:Arulenus 1,,Q21288308,
RE:Arusena,,Q21329124,
RE:Arukaioi,,Q21288306,
RE:Arurensis regio,,Q21329119,
RE:Arulos,,Q21288312,
RE:Aruzis,,Q21329130,
RE:Arunculeius,,Q21288314,
RE:Asea 1,,Q21288338,
RE:Baumkultus,,Q21288339,
RE:Arusini campi,,Q21329126,
RE:Arunda,,Q21329115,
RE:Ascurum,,Q21288334,
RE:Arx 2,,Q21329133,
RE:Aruranci,,Q21329118,
RE:Ascordis,,Q21288329,
RE:Arviragus,,Q21288318,
RE:Ascua,,Q21288294,
RE:Asculum 2,,Q21288296,
RE:Aruntius,,Q21329113,
RE:Bebaia,,Q21288344,
RE:Bazinos,,Q21288342,
RE:Baiotis,,Q21404534,
RE:Arura 1,,Q21329114,
RE:Asculacae,,Q21288330,
RE:Arutela,,Q21329129,
RE:Arx 3,,Q21329134,
RE:Arupion,,Q21329116,
RE:Banaurides,,Q21404535,
RE:Arura 2,,Q21329117,
RE:Ascuta,,Q21288298,
RE:Aruir,,Q21288304,
RE:Arusianus,,Q21329125,
RE:Rustici,,Q21329136,
RE:Bazis,,Q21288343,
RE:Arxippos 1,,Q21278826,
RE:Aryandes,,Q21278828,
RE:Arype 1,,Q21278838,
RE:Arxippos 2,,Q21278827,
RE:Arymagdos,,Q21278836,
RE:Asconis fossa,,Q21288320,
RE:Arykandos,,Q21278835,
RE:Arybas,,Q21278830,
RE:Ascomarci,,Q21278790,
RE:Symmachos 36,,Q21278874,
RE:Symmachos 37,,Q21278875,
RE:Aryptaios,,Q21278840,
RE:Arukkia,,Q21288289,
RE:Arualtes,,Q21288293,
RE:Arvagastae,,Q21278825,
RE:Ad Arvalla,,Q21288292,
RE:Arucci,,Q21288302,
RE:Baunne,,Q21288340,
RE:Ascia,,Q21278841,
RE:Aruarnoi,,Q21288295,
RE:Symphorion,,Q21278880,
RE:Asconius 2,,Q21288324,
RE:Symmachos 35,,Q21278873,
RE:Arvales fratres,,Q21288316,
RE:Symmachos 39,,Q21278877,
RE:Arymnion,,Q21278837,
RE:Arvina,,Q21288299,
RE:Arype 2,,Q21278839,
RE:Arubianus,,Q21288297,
RE:Asconius 4,,Q21288327,
RE:Arubii,,Q21288291,
RE:Arulis,,Q21288287,
RE:Arulenus 3,,Q21288288,
RE:Arydenos,,Q21278833,
RE:Symoitha,,Q21278878,
RE:Ἀρούδια ὄρη,,Q21288347,
RE:Symmachos 38,,Q21278876,
RE:Symphygion,,Q21278881,
RE:Symphoniaci,,Q21278879,
RE:Arviates,,Q21288290,
RE:Arubinus,,Q21288286,
RE:Bazigraban,,Q21288341,
RE:Asconius 1,,Q21288322,
RE:Artemon 8,,Q21278811,
RE:Artemon 4,,Q21278807,
RE:Artemon 11,,Q21278814,
RE:Artemon 1,,Q21278804,
RE:Symmachos 33,,Q21278871,
RE:Artemon 21,,Q21278824,
RE:Symmachos 28,,Q21278866,
RE:Artemon 9,,Q21278812,
RE:Symmachos 20,,Q21278857,
RE:Artemon 19,,Q21278822,
RE:Symmachos 15,,Q21278851,
RE:Artemon 16,,Q21278819,
RE:Symmachos 31,,Q21278869,
RE:Artemon 3,,Q21278806,
RE:Symmachos 32,,Q21278870,
RE:Artemon 17,,Q21278820,
RE:Symmachos 16,,Q21278853,
RE:Symmachos 27,,Q21278865,
RE:Artemon 18,,Q21278821,
RE:Symmachos 26,,Q21278864,
RE:Artemita 4,,Q21278798,
RE:Artemon 6,,Q21278809,
RE:Artemon 10,,Q21278813,
RE:Artemon 13,,Q21278816,
RE:Artemon 5,,Q21278808,
RE:Symmachos 14,,Q21278849,
RE:Artemita 3,,Q21278797,
RE:Symmachos 17,,Q21278854,
RE:Artemon 15,,Q21278818,
RE:Symmachos 22,,Q21278859,
RE:Artemius 4,,Q21278802,
RE:Artemius 2,,Q21278800,
RE:Artemon 2,,Q21278805,
RE:Symmachos 25,,Q21278863,
RE:Artemon 20,,Q21278823,
RE:Artemon 12,,Q21278815,
RE:Artemius 3,,Q21278801,
RE:Symmachos 30,,Q21278868,
RE:Artemius 5,,Q21278803,
RE:Symmachos 24,,Q21278862,
RE:Artemius 1,,Q21278799,
RE:Symmachos 23,,Q21278860,
RE:Symmachos 21,,Q21278858,
RE:Symmachos 13,,Q21278848,
RE:Symmachos 29,,Q21278867,
RE:Artemon 7,,Q21278810,
RE:Artemon 14,,Q21278817,
RE:Symmachos 12,,Q21278847,
RE:Symmachos 19,,Q21278856,
RE:Batthina,,Q21201526,
"RE:Abgar, Abgaros 7",,Q21201365,
RE:Basilis 1,,Q21201479,
"RE:Abgar, Abgaros 2",,Q21201355,
RE:Bathyrsos,,Q21201507,
RE:Baubo 2,,Q21278843,
RE:Bassidina,,Q21201486,
"RE:Abgar, Abgaros 3",,Q21201357,
RE:Bathanattos,,Q21201487,
RE:Bassai,,Q21201484,
RE:Artemision 4,,Q21278792,
RE:Bathynias,,Q21201503,
"RE:Abgar, Abgaros 4",,Q21201359,
RE:Bathyllos 7,,Q21201501,
RE:Basile,,Q21201471,
RE:Bathys 2,,Q21201508,
RE:Basilinopolis,,Q21201477,
RE:Battea,,Q21201524,
RE:Galates 3,,Q21278846,
RE:Bathyllos 1,,Q21201499,
RE:Batina,,Q21201514,
RE:Bathykolpos,,Q21201497,
"RE:Abgar, Abgaros 5",,Q21201361,
RE:Basileia 5,,Q21201473,
"RE:Abgar, Abgaros 11",,Q21201372,
RE:Artemita 2,,Q21278796,
RE:Battarios,,Q21201521,
RE:Artemisios 1,,Q21278794,
"RE:Abgar, Abgaros 6",,Q21201363,
RE:Battos 9,,Q21201528,
RE:Baukidias,,Q21278844,
RE:Batrachos 1,,Q21201516,
RE:Βαθὺς ῤύαξ,,Q21201512,
RE:Bathippos,,Q21201491,
RE:Bathypelon,,Q21201505,
RE:Βαθεῖα Σκοπιά,,Q21201489,
RE:Basilis 2,,Q21201482,
"RE:Abgar, Abgaros 10",,Q21201370,
RE:Artemita 1,,Q21278795,
RE:Basileides 9,,Q21201475,
RE:Artemision 3,,Q21278791,
RE:Artemision 5,,Q21278793,
"RE:Abgar, Abgaros 8",,Q21201367,
RE:Βατράχου,,Q21201519,
RE:Batrachos 2,,Q21201517,
RE:Bathy,,Q21201495,
RE:Bathos,,Q21201493,
RE:Βαθὺς λιμήν 3,,Q21201510,
RE:Artemisios 3,,Q21163875,
RE:Artifices,,Q21201408,
RE:Articuleius 3,,Q21201404,
RE:Artemon 27,,Q21201375,
RE:Artobriga,,Q21201430,
RE:Arteys,,Q21201382,
"RE:Abgar, Abgaros 1",,Q21201353,
RE:Barbyses,,Q21201446,
RE:Articuleius 2,,Q21201400,
RE:Artes,,Q21163878,
RE:Artio dea,,Q21201417,
RE:Artimpasa,,Q21201415,
RE:Baris 8,,Q21201450,
RE:Basibunon,,Q21201467,
RE:Barsalion,,Q21201459,
RE:Artigi,,Q21201412,
RE:Baruklia,,Q21201463,
RE:Barbius 2,,Q21201441,
RE:Artion,,Q21201419,
RE:Artena,,Q21201378,
RE:Artoarta,,Q21201428,
RE:Barbius 1,,Q21201439,
RE:Articula,,Q21201393,
RE:Basilai,,Q21201469,
RE:Arthammon,,Q21201384,
RE:Artiulas,,Q21201426,
RE:Articuleius 1,,Q21201397,
RE:Artikaulna,,Q21201346,
RE:Articulanus pagus,,Q21201395,
RE:Barbius 3,,Q21201443,
RE:Bartae,,Q21201461,
RE:Artogerassa,,Q21201433,
RE:Arthmios,,Q21201388,
RE:Articabe,,Q21201391,
RE:Artifices scaenici,,Q21201410,
RE:Barpsis,,Q21201455,
RE:Baris 4,,Q21201448,
RE:Arthitae,,Q21201386,
RE:Ἀρτοφόρον,,Q21201437,
RE:Basanisai,,Q21201465,
RE:Ἀρτιάζειν,,Q21201390,
RE:Artiaca,,Q21201348,
"RE:Tutmosis, Thutmosis",Thutmosis,,Q1320491
RE:Hyperion 2,Hyperion,,Q108327
RE:Ἀσπάραγος,Spargel,Q21685079,Q2853420
RE:Aspendos,Aspendos,Q21685090,Q633757
RE:Tyana,Tyana,,Q1423615
RE:Lenaia,Lenaia,,Q1600879
RE:Asconius 3,Asconius Pedianus,Q21288326,Q444285
RE:Asia 1,Asien,Q21450269,Q48
RE:Berenike 9,Berenike I.,Q21588544,Q39962
RE:Astigi 1,Écija,,Q273413
RE:Artenia,Artegna,Q21201380,Q53220
RE:Asklepios 3,Imhotep,Q21588411,Q131171
RE:Symmachos 18,Quintus Aurelius Symmachus,Q21278855,Q355720
RE:Arybbas 2,Arybbas (Soldat),Q21278832,Q454733
RE:Asia 2,Kleinasien,Q21450270,Q12824780
RE:Astrolabium 1,Astrolabium,,Q164992
RE:Aspalatheia,Split,Q21685072,Q1663
RE:Aryballos,Aryballos,Q21278829,Q717954
RE:Gubernator,Gubernator,Q21660005,Q1552970
RE:Chronica Gallica,Chronica Gallica,Q21404538,Q1087805
RE:Arykanda,Arykanda,Q21278834,Q718048
RE:Aspadana,Isfahan,Q21685070,Q42053
RE:Asculum 1,Ascoli Piceno,Q21288332,Q6624
RE:Arybbas 1,Arybbas (Epirus),Q21278831,Q511880
RE:Assoros 2,Assoro,,Q56197
RE:Asopos 8,Asopos (Gott),Q21685061,Q622781
RE:Bellerophon,Bellerophon,Q21588509,Q189872
RE:Artischocke,Artischocke,Q21201420,Q134609
RE:Baubo 1,Baubo,Q21278842,Q239633
RE:Lemonum,Poitiers,,Q6616
RE:Tyrtaios 1,Tyrtaios,,Q316094
"RE:Abgar, Abgaros 9",Abgar VIII.,Q21201369,Q320149
RE:Atacini,Aude,,Q214240
RE:Attalos 9,Attalos I. ,,
RE:Lembos 1,en:Yamanlar,,
RE:Attagus,Aude,,
RE:Astronomie,Astronomie ,,
RE:Assyria 1,Assyrien,,
RE:Hyperion 1,Hyperion,,
RE:Asteas 2,Ateas,,
RE:Bergule,Burgas ,Q21588575,
RE:Berenike 11,Berenike II. ,Q21588548,
RE:Gubazes,Gubazes II. ,Q21404539,
RE:Arulenus 2,Gnaeus Arulenus Caelius Sabinus ,Q21288310,
RE:Banauros,Banauros,Q21404537,
RE:Dintzic,Dengizich ,Q21329135,
RE:Arubium,Măcin ,Q21288300,
RE:Symmachos 34,Boëthius,Q21278872,
RE:Artona vicus,fr:Artonne ,Q21201435,
RE:Artiskos,Arda (Mariza) ,Q21201424,
RE:Articuleius 4,,Q21201406,
RE:Barkoph,,Q21201453,
RE:Barros,,Q21201457,
RE:Artisiga,,Q21201422,
RE:Arka 5,,Q21116649,
RE:Oromenus,,Q21151126,
RE:Orondikoi,,Q21151106,
RE:Omalis,,Q21151110,
RE:Osones,,Q21151107,
RE:Aristophon 1a,,Q21116644,
RE:Iulius 2,,Q21125442,
RE:Arrius 28a,,Q21116661,
RE:Osorkon,,Q21151128,
RE:Oraendos 2,,Q21151100,
"RE:Oromandros, Oromandos",,Q21151125,
RE:Orolos,,Q21151124,
RE:ἐν Ωσπραοννωι,,Q21151130,
RE:Aristoteles 12a,,Q21116647,
RE:Oraio,,Q21151102,
RE:Oronkios,,Q21151127,
RE:Oroidos,,Q21116688,
RE:Artapanos a,,Q21125436,
RE:Ὀροκένδοις,,Q21151123,
RE:Oracula,,Q21151099,
RE:Oroises,,Q21116689,
RE:Arrianus 2a,,Q21116657,
RE:Or,,Q21151114,
RE:Oroibantios,,Q21116686,
RE:Arrius 17a,,Q21116658,
RE:Osquidates,,Q21151108,
RE:Orodes 3,,Q21116684,
RE:Artemision 6,,Q21163869,
RE:Ornithiai,,Q21151103,
RE:Ora 2,,Q21151117,
RE:Oraka,,Q21151119,
RE:Arkea,,Q21116654,
RE:Orodes 4,,Q21116685,
RE:Arkadianai 2,,Q21116652,
RE:Orai,,Q21151101,
RE:Artemisios 2,,Q21163872,
RE:Ὀμανοί,,Q21151111,
RE:Osphagos,,Q21151129,
RE:Ora 1,,Q21151115,
RE:Ombelos,,Q21151112,
RE:Ornithogonia,,Q21151104,
RE:Olynta,,Q21151098,
RE:Ὀμβιανὸν πεδίον,,Q21151113,
RE:Arkobarzanes,,Q21116656,
RE:Orakana,,Q21151120,
RE:Ὀλυνθιών,,Q21151109,
RE:Iulius 1,,Q21125439,
RE:Oracla,,Q21151118,
RE:Ornithoskopia,,Q21151105,
RE:Brigobanne,,Q21100209,
RE:Brinavis,,Q21100211,
RE:Orobatis 1,,Q21116679,
RE:Ariston 38a,,Q21116633,
RE:Brinno,,Q21100216,
RE:Brinta,,Q21100218,
RE:Brigiosum,,Q21100207,
RE:Orobatis 2,,Q21116681,
RE:Aristodemos 14a,,Q21116622,
RE:Olympios 57,,Q21116666,
RE:Aristodemos 22a,,Q21116624,
RE:Aristandros 5a,,Q21100195,
RE:Brigiaecae Matres,,Q21100203,
RE:Aristarchos 1a,,Q21100196,
RE:Brindia,,Q21100213,
RE:Brinnius,,Q21100215,
RE:Brimos,,Q21100210,
RE:Brigindoni,,Q21100205,
RE:Brindice,,Q21100188,
RE:Aristion 14a,,Q21100198,
RE:Ariston 21a,,Q21116628,
RE:Aristainetos 1a,,Q21100194,
RE:Oroandeis,,Q21116675,
RE:Aristophantos 2,,Q21116640,
RE:Briniates,,Q21100190,
RE:Olympokome,,Q21116668,
RE:Oroba 2,,Q21116677,
RE:Ariston 7a,,Q21116627,
RE:Ariston 39b,,Q21116637,
RE:Brigiani,,Q21100204,
RE:Olympos,,Q21116669,
RE:Brincatis,,Q21100189,
RE:Aristion 7a,,Q21100201,
RE:Ariston 39a,,Q21116636,
RE:Brigizes,,Q21100208,
RE:Aristion 7b,,Q21100202,
RE:Brinnacus,,Q21100214,
RE:Aristomachos 13a,,Q21116625,
RE:Oroba 1,,Q21116676,
RE:Aristagoras 9a,,Q21100193,
RE:Ariston 21b,,Q21116630,
RE:Aristion 14b,,Q21100199,
RE:Ariston 39c,,Q21116638,
RE:Aristophantos a,,Q21116643,
RE:Ariston 5a,,Q21116626,
RE:Aristion 14c,,Q21100200,
RE:Aristeia,,Q21100187,
RE:Asinius 21,,Q21091294,
RE:Asinius 13,,Q21091284,
RE:Brimias,,Q21091310,
RE:Arakotus,,Q21091261,
RE:Argeia 9,,Q21096892,
RE:Asinius 20,,Q21091292,
RE:Asinius 9,,Q21091280,
RE:Aristagoras 8a,,Q21100191,
RE:Asinius 16,,Q21091287,
RE:Brikindera,,Q21091259,
RE:Cinorus,,Q21091312,
RE:Argeias,,Q21096893,
RE:Arimnestos 6a,,Q21096896,
RE:Brigomonum,,Q21091303,
RE:Asinius 10,,Q21091281,
RE:Asinius 17,,Q21091288,
RE:Asinius 8,,Q21091279,
RE:Argaios 7a,,Q21096889,
RE:Ariaos,,Q21096894,
RE:Asinia basilica,,Q21091273,
RE:Argaios 7b,,Q21096890,
RE:Ascaniae Insulae,,Q21091271,
RE:Arbeila,,Q21091263,
RE:Brimo,,Q21091311,
RE:Brikinniai,,Q21091307,
RE:Aribazos 3,,Q21096895,
RE:Asinius 6,,Q21091276,
RE:Arenoi,,Q21091265,
RE:Ariokome,,Q21096897,
RE:Asinius 19,,Q21091290,
RE:Asinius 23,,Q21091295,
RE:Asinianus,,Q21091275,
RE:Asinius 24,,Q21091296,
RE:Βρικίσματα,,Q21091313,
RE:Asinius 7,,Q21091277,
RE:Aretas a,,Q21096888,
RE:Brigulus,,Q21091306,
RE:Brilessos,,Q21091309,
RE:Asinius 12,,Q21091283,
RE:Ariovindus 2a,,Q21096898,
RE:Asinius 14,,Q21091285,
RE:Aravigulo,,Q21091262,
RE:Brigomagenses,,Q21091302,
RE:Asinius 18,,Q21091289,
RE:Asinius 26,,Q21091299,
RE:Brigos,,Q21091305,
RE:Apollophanes 10a,,Q21071240,
RE:Arsames 2,,Q21071355,
RE:Arsakios 3,,Q21071348,
RE:Artemision 1,,Q21071584,
RE:Arsames 1,,Q21071354,
RE:Arsanes,,Q21071357,
RE:Arsalte,,Q21071352,
RE:Apollonios 57a,,Q21071238,
RE:Arsaza,,Q21071363,
RE:Arsake,,Q21071336,
RE:Arvii,,Q21071606,
RE:Arsakes 7,,Q21071342,
RE:Arva 2,,Q21071604,
RE:Arsakes 8,,Q21071343,
RE:Arsamos,,Q21071356,
RE:Artopta,,Q21091266,
RE:Arsada,,Q21071334,
RE:Arsacal,,Q21071332,
RE:Arsakia 1,,Q21071344,
RE:Arxata,,Q21071608,
RE:Artylaos,,Q21071600,
RE:Arsakes 5,,Q21071181,
RE:Arsakia 2,,Q21071345,
RE:Arvae,,Q21071605,
RE:Arsakes 6,,Q21071341,
RE:Arsakios 4,,Q21071349,
RE:Arsaphes,,Q21071361,
RE:Artybios,,Q21071599,
RE:Arsen,,Q21071365,
RE:Arva 1,,Q21071233,
RE:Ἀρσεμφεμφώθ,,Q21071364,
RE:Arsarata,,Q21071362,
RE:Arsacis palus,,Q21071198,
RE:Arsakios 2,,Q21071347,
RE:Arsalos,,Q21071350,
RE:Artystone,,Q21071603,
RE:Ἀρτῦναι,,Q21071623,
RE:Arsameia,,Q21071353,
RE:Artos 2,,Q21071218,
"RE:Ἀρτεμισιών, Ἀρτεμίσιος",,Q21071583,
RE:Artemision 2,,Q21071585,
RE:Arsa 5,,Q21071331,
RE:Arsena,,Q21071366,
RE:Arsakas,,Q21071223,
RE:Artymnesos,,Q21071601,
RE:Arsagalitae,,Q21071335,
RE:Arsakios 1,,Q21071346,
RE:Artorius 9,,Q21071594,
RE:Artynia,,Q21071602,
RE:Arsaciae,,Q21071333,
RE:Arsiesis,,Q21071379,
RE:Arsia 3,,Q21071375,
RE:Arsinoë 9,,Q21071400,
RE:Arruntius 24,,Q21071321,
RE:Arsikas,,Q21071382,
RE:Arruntius 28,,Q21071326,
RE:Arsicua,,Q21071377,
RE:Arsinoë 5,,Q21071396,
RE:Arsakes 2,,Q21071337,
RE:Arses,,Q21071368,
RE:Arsakes 3,,Q21071338,
RE:Ἀρσινάριον ἄκρον,,Q21071385,
RE:Arsinoë 7,,Q21071398,
RE:Arsiana,,Q21071376,
RE:Arruntius 27,,Q21071324,
RE:Arruntius 18,,Q21071315,
RE:Arsinoë 12,,Q21071403,
RE:Arsenoites,,Q21071185,
RE:Arsilachitae,,Q21071384,
RE:Arsi 1,,Q21071369,
RE:Arsinoë 11,,Q21071402,
RE:Arsinoë 4,,Q21071394,
RE:Arruntius 22,,Q21071319,
RE:Arsinoë 14,,Q21071405,
RE:Arsinoë 17,,Q21071408,
RE:Arsinoë 16,,Q21071407,
RE:Arsa 4,,Q21071330,
RE:Arruntius 19,,Q21071316,
RE:Arruntius 20,,Q21071317,
RE:Arsinoë 13,,Q21071404,
RE:Arsia 2,,Q21071373,
RE:Arsinoë 10,,Q21071401,
RE:Arsa 1,,Q21071328,
RE:Arsietai,,Q21071381,
RE:Arsi 3,,Q21071371,
RE:Arruntius 25,,Q21071322,
RE:Arsinoë 6,,Q21071397,
RE:Arsesas,,Q21071187,
RE:Arsia 1,,Q21071372,
RE:Arruntius 26,,Q21071323,
RE:Arsi 2,,Q21071370,
RE:Arsa 2,,Q21071180,
RE:Arsinoë 15,,Q21071406,
RE:Arsakes 4,,Q21071339,
RE:Arruntius 21,,Q21071318,
RE:Arsinoë 8,,Q21071399,
RE:Arsinia,,Q21071386,
RE:Arruntius 23,,Q21071320,
RE:Arsinna,,Q21071189,
RE:Arsa 3,,Q21071329,
RE:Arsisios,,Q21071416,
RE:Artabanos 11,,Q21071202,
RE:Artabanos 4,,Q21071432,
RE:Arsuris,,Q21071424,
RE:Arsinoë 20,,Q21071411,
RE:Artuba,,Q21071598,
RE:Artorius 5,,Q21071590,
RE:Artabanos 6,,Q21071435,
RE:Arsinoë 19,,Q21071410,
RE:Artorius 6,,Q21071591,
RE:Artabatitae,,Q21071439,
RE:Artabazos,,Q21071442,
RE:Arsonium,,Q21071420,
RE:(Ar)senius,,Q21071367,
RE:Artabazanes 2,,Q21071441,
RE:Arsisaka,,Q21071415,
RE:Arsites,,Q21071418,
RE:Artabannes 1,,Q21071426,
RE:Artos 1,,Q21071597,
RE:Arsinoë 2,,Q21071392,
RE:Artorius 2,,Q21071587,
RE:Arsinoë 1,,Q21071391,
RE:Arsinoë 22,,Q21071413,
RE:Artabanos 8,,Q21071436,
RE:Artorius 7,,Q21071592,
RE:Arsinoë 18,,Q21071409,
RE:Arsinoë 3,,Q21071393,
RE:Artorius 11,,Q21071596,
RE:Arsoae,,Q21071419,
RE:Arsopes,,Q21071422,
RE:Artorius 8,,Q21071593,
RE:Artorius 1,,Q21071586,
RE:Arsysia,,Q21071425,
RE:Artorius 3,,Q21071588,
RE:Arsissa,,Q21071417,
RE:Arsum,,Q21071200,
RE:Artabazanes 1,,Q21071440,
RE:Artorius 10,,Q21071595,
RE:Arsinoë 21,,Q21071412,
RE:Artabazacus,,Q21071204,
RE:Artabazes,,Q21071206,
RE:Arsanias 2,,Q21071360,
RE:Artemidoros 28,,Q21071575,
RE:Artemidoros 12,,Q21071546,
RE:Artemidoros 22,,Q21071571,
RE:Artemidoros 25,,Q21071573,
RE:Arsinoites Nomos 2,,Q21071388,
RE:Arsippos,,Q21071196,
RE:Artemidoros 3,,Q21071520,
RE:Artemidoros 35,,Q21071582,
RE:Artemenes,,Q21071231,
RE:Artemidoros 31,,Q21071578,
RE:Arsinoites Nomos 1,,Q21071387,
RE:Artemidoros 4,,Q21071521,
RE:Artemidoros 24,,Q21071572,
RE:Artemidoros 9,,Q21071531,
RE:Arsinoos 1,,Q21071389,
RE:Arxama,,Q21071607,
RE:Artemidoros 16,,Q21071560,
RE:Artemidoros 18,,Q21071567,
RE:Geflügelzucht,,Q21071621,
RE:Artemidoros 29,,Q21071576,
RE:Arsanus,,Q21071183,
RE:Artemidoros 2,,Q21071519,
RE:Artemidoros 5,,Q21071522,
RE:Artemidoros 6,,Q21071523,
RE:Artemidoros 30,,Q21071577,
RE:Artemidoros 33,,Q21071580,
RE:Arsipolis,,Q21071414,
RE:Arsinos,,Q21071191,
RE:Artemidoros 34,,Q21071581,
RE:Arsanias 1,,Q21071358,
RE:Artemidoros 21,,Q21071570,
RE:Artorius 4,,Q21071589,
RE:Artemidoros 1,,Q21071518,
RE:Artemidoros 20,,Q21071569,
RE:Artemidoros 26,,Q21071574,
RE:Arsinoos 2,,Q21071390,
RE:Artemidoros 14,,Q21071552,
RE:Artemiche,,Q21071517,
RE:Artemidoros 11,,Q21071542,
RE:Artemidoros 15,,Q21071555,
RE:Artemidoros 13,,Q21071548,
RE:Artemidoros 32,,Q21071579,
RE:Artemidoros 7,,Q21071524,
RE:Artemidoros 10,,Q21071537,
RE:Artemidoros 8,,Q21071526,
RE:Artemidoros 17,,Q21071564,
RE:Arsippe,,Q21071194,
RE:Artemidoros 23,,Q21074384,
RE:Artara,,Q21071470,
RE:Artaphrenes 2,,Q21071465,
RE:Artasyras 1,,Q21071473,
RE:Artaphrenes,,Q21071463,
RE:Artazostre,,Q21071509,
RE:Artas 2,,Q21071472,
RE:Artaphrenes 5,,Q21071468,
RE:Artaphrenes 4,,Q21071467,
RE:Artanes 3,,Q21071460,
RE:Artaphrenes 6,,Q21071469,
RE:Artayktes,,Q21071489,
RE:Artembares 3,,Q21071516,
RE:Artanes 1,,Q21071458,
RE:Artanes 2,,Q21071459,
RE:Artamis 2,,Q21071456,
RE:Artehe,,Q21071227,
RE:Artayntes 1,,Q21071496,
RE:Artayntes 2,,Q21071501,
RE:Artaphrenes 3,,Q21071466,
RE:Arteatai,,Q21071513,
RE:Artaleson,,Q21071453,
RE:Artembares 2,,Q21071515,
RE:Artasyras 3,,Q21071476,
RE:Artaphrenes 1,,Q21071464,
RE:Artanada,,Q21071457,
RE:Artembares 1,,Q21071514,
RE:Artaxias 2,,Q21071487,
RE:Artas 1,,Q21071471,
RE:Artamenes,,Q21071454,
RE:Artavasdes 1,,Q21071479,
RE:Artavasdes 2,,Q21071480,
RE:Artemas,,Q21071229,
RE:Artani,,Q21071461,
RE:Artaunum,,Q21071478,
RE:Artasyras 2,,Q21071475,
RE:Artavasdos,,Q21071221,
RE:Artamus,,Q21071216,
RE:Artaynte,,Q21071490,
RE:Artamis 1,,Q21071455,
RE:Artatus,,Q21071477,
RE:Artebrige,,Q21071225,
RE:Artanissa,,Q21071462,
RE:Artaxias 3,,Q21071488,
RE:Arrius 42,,Q21071272,
RE:Arrius 39,,Q21071268,
RE:Arron 1,,Q21071280,
RE:Arrius 44,,Q21071275,
RE:Arruntius 15,,Q21071310,
RE:Arruntius 6,,Q21071297,
RE:Arruntanus,,Q21071290,
RE:Arrius 40,,Q21071269,
RE:Baton 7,,Q21071610,
RE:Arruntius 12,,Q21071305,
RE:Arruns,,Q21071285,
RE:Artakene 1,,Q21071210,
RE:Arruns 2,,Q21071287,
RE:Artakes,,Q21071447,
RE:Artakina,,Q21071449,
RE:Arron 2,,Q21071281,
RE:Arrolos,,Q21071171,
RE:Arruntius 1,,Q21071292,
RE:Arruntius 9,,Q21071301,
RE:Arrius 41,,Q21071271,
RE:Artalbinnum,,Q21071214,
RE:Arrius 46,,Q21071278,
RE:Arruns 4,,Q21071289,
RE:Artake 2,,Q21071445,
RE:Arruntius 5,,Q21071296,
RE:Arruntius 13,,Q21071308,
RE:Arrius 48,,Q21071279,
RE:Arruntius 14,,Q21071309,
RE:Artakia,,Q21071448,
RE:Arroni,,Q21071283,
RE:Arruntius 7,,Q21071298,
RE:Arruns 1,,Q21071286,
RE:Arruntius 16,,Q21071311,
RE:Arrius 43,,Q21071274,
RE:Artakoana,,Q21071452,
RE:Artakie,,Q21071212,
RE:Arruntius 4,,Q21071295,
RE:Arruns 3,,Q21071288,
RE:Artakene 2,,Q21071446,
RE:Arruntius 17,,Q21071314,
RE:Arruntius 11,,Q21071304,
RE:Arruntius 2,,Q21071293,
RE:Arrius 45,,Q21071276,
RE:Arruntius 3,,Q21071294,
RE:Artakioi,,Q21071451,
RE:Arruntius 10,,Q21071302,
RE:Arrius 38,,Q21071267,
RE:Arrius 47,,Q21071178,
RE:Arrius 37,,Q21071266,
RE:Arrius 23,,Q21071250,
RE:Arrius 13,,Q20991201,
RE:Caesarius 8,,Q21071618,
RE:Arrius 14,,Q20991202,
RE:Arrius 30,,Q21071259,
RE:Arriphron 1,,Q20991183,
RE:Arrius 24,,Q21071251,
RE:Arrius 8,,Q20991193,
RE:Arrius 21,,Q21071176,
"RE:Artakauna, Artakauan",,Q21071208,
RE:Arrius 26,,Q21071253,
RE:Caesarius 4,,Q21071614,
RE:Arrius 4,,Q20991188,
RE:Arrius 36,,Q21071265,
RE:Arrius 16,,Q21071244,
RE:Corvus 2,,Q20991206,
RE:Caesarius 2,,Q21071612,
RE:Arrius 18,,Q21071248,
RE:Arrius 35,,Q21071264,
RE:Arrius 20,,Q21071173,
RE:Arrius 7,,Q20991192,
